sample_id,reference,hypothesis,wer,cer
0,"Niribi.n ʒiya bɛ chanila demostresion ,bɛmi galisiya, ka ŋubila ye liiga yelɔw kapiri shuu, ka sɔ jinjam sabinli , ka zaŋ liiga piɛli lɔ ɔ sheeni ka ŋun bala zaŋ dɔɣi tirɔ","Ni ubu, ubu gbuncheni palisi nsu ni, baaba ni dabba. Du so mi gbebla obi bele, mbe nyiriba maani. Bena dela demonstration ka gbe flaya nima.",0.9677,0.7481
1,paɣa mini o bihi ayi n za ayisikirim koha sani ka bɛ zaa ye chinchini nɛma ka di nyɛ yaayɛ ka bihi maa nyɛ bidib bili yino ni bipuɣinbia kaa ma ŋɔ gbubi ayisikirim n tiri o bipuɣim bili so ŋun be o nuuni ŋɔ,"Paam no bi ha yi nza ice cream kwarasan. Ka bi zayi cincin nyama, karnyaya yi, ka bi manye bi dubul yino ni bi ku'um bula. Ka ma'o gubu ice cream nyo ntiru obi ku'um bulu so wum bi onu unu nyo.",0.9333,0.4383
2,lijimanim laɣ' gim ʒɛ moɣini jarabisa nyɛla din ʒɛ bɛ nyɛŋa yino nyɛla ŋɔ ʒɛ ka zaŋ o nuu patabi ʒɛya ka so ʒɛ o nyɛŋa tihi gba nyɛla di bɛ bi kuɣigani,Lɛngi ma nɛn nla nshɛ mu an. Jiramu sanyela dɛn shɛ bun yanga. Yirongyela munshɛ kazon onu nfatabu shɛ. Kaso shɛ onyangaka jiluru. Ti gwanyela dɛn bɛ balu ahani.,0.9697,0.5508
3,Mɔɣuni n bɔŋɔ ka bini kɔbiri bɛ ni maa ni bini kɔbiri maa guurimi ka loori bɛ bini kɔbiri maa sunsuuni ka niriba bɛ loori maa ni ka vobisira yuuni bini kɔbiri maa na ka tihi bɛ mɔɣu maa ni.,"Muhammadu ka bonkwabro biya ni maana, bonkwabro ma guuru mi ka looro biya bonkwabro ma sunsuuni, ka duoso niriba biya looro maana ka vapsiri yuuni bonkwabro maana ka tihi biya muha maana.",0.775,0.4362
4,salo ŋɔ nyɛla nivuɣibɔgu shɛbi ban galisi be laɣim mi n ʒɛya be mi yi ʒɛya maa shɛbi ʒɛmi ka shɛb za zuɣ saa ka do so ʒɛ be sunisuuni ka yɛ kutu sabinli n pa liga pɛli zuɣ ka lo tayi ka tayi maa nyɛ zaɣ ʒiɛ ka o tɛi o noli n yɛba yɛtoɣ',,,
5,paɣ' baayi n ʒɛ kuɣisi zuɣ ka tɛbuya ʒɛ be tuuni be zaa yɛla nɛnpiɛlla tɛbuli maa zuɣ' tabilɛtɛ paya kabukunim paya ka kpalɛɛnim paya ka so mi za be tuuni zuɣ saa ka yɛ liga bankomi ka zaŋ o nu zaɣiyin pa o nyɛŋaha ka ashɛbitɛ karitɛ paya,"Ba wa yi inji kɔsɛzɔ ka tebulu ji bi tɔna, bɛda yiri la ni empia la, tebulu maazo, tabulɛti pɛya, ka bukunu pɛya, ka kwali ni empia ka somi za bi tɔne zɔsa ka yi li ka banko mɔ. Ka zɔ nyu za inga mpa tebulu maazo, mɔ nye angaha ka shepɛgati ji a.",1.0204,0.5106
6,Palli zuɣu n boŋo sarati nyɛla din niŋ palli ŋo zuɣu moto mini chɛchɛ nyɛla din kirashi taba paɣa yino nyɛla ŋun gbubi ŋun nyɛ sarati ŋo n ʒɛya n kuhura do yino nyɛla ŋun kuriya n lihira ka yino nyɛ ŋun ŋmaariba Anfooni bihi ayi nyɛla bin kpabi tabi ʒɛya,Pali zo'o mbonu. Sarati nyela dandan pali wa zo'o. Motomi cece nyela dan kurashi taba. Fai no nyela un gbawe un nye sarati wa insha Allahu ku'ra. Do you know nyela un kuria an li'ro ka you know jeya un ma'ru an fo'ni. Bi'a nyela ban je'i in kpa'baji insha Allahu zo'o sa'a.,1.0196,0.4902
7,Niraba n nyɛ sarati ka paɣa gbubi o bia n ʒiya ka kuhura ka moto do doo tooni ka doo maa ŋmaaro foto ka so kuriya ka kuhura ka shikuru bihi ayi nyaɣa bi baaji n ŋmaari foto,Di nyɛla sarati ka pa agboba obia nfi'a ka nku'ura. Ka moto du'a du'otuni ka du'oma nwa'ari foto ka sokuri ya nku'ura ka shikurudima nyɛ ababa'aji nwa'ari foto.,0.7368,0.2815
8,Jiranbiisa zuɣusaa n boŋo paɣa nyɛla ŋun ʒi kuɣu zuɣu ka yɛ liiga sabinli ka labtop tam o tooni ka kolba tam teebuli zuɣu loori nim nyɛla din bɛ jiranbiisa maa gbuni palli zuɣu chɛna loorinima ŋo nyɛla zaɣ sabinli ni zaɣ piɛlli,"Jiramiisa zuɣusaambono, nyɛla ŋun chi ko'zuɣu ka yɛli gaasabu ka laptop din tuma o tuuni ka kolba tum tibu zuɣu. Loru n-nyɛla din be Jiramiisa maagbon Nepal zuɣu China, loru n-nyɛla yello zaa gaasabu n-zaa piale.",0.7907,0.3676
9,Daani n boŋo daa maa ni ka shab ʒiya ka shab mii chɛna shab ʒila anbirɛla nim gbuni ka shab ʒi kpakpa gbuni ka do so chɛna ka yɛ daliya pink ka so jinjɛm ŋmaa ka gbubi foon yɛlo o nuuni ka pili zipili piɛlli,"Da nam bo, da mani, ka shef jiya, ka shef mekyana. Shef jila umbrella na mgbe ni, ka shef ji kpapa gbe ni. Ka doso kyana, ka ye dalia pink, ka so ginjanma, ka bu foni yellow onu ni, ka pulu pulu pianne.",0.8,0.3742
10,Paɣiba paɣiba so zila mɔri o zuɣu ni ka yɛ liiga sabinli ka so zi dari o zuɣu ni paɣiba maa bi shɛba sola chinchina loori piɛlli kanna mi ka loori sabinli gba ziya ka taabo nim donndoya ka tihi bɛ bi tooni,"Baha ba, baha ba, suhi ya moro zu'ne, ka ye li ga sabon le, ka suhi daro zu'ne. Baha ma ba suhi ya chinchina, loori palli kanna me, ka loori sabon le ba jiya, ka taawon dondoya, ka tsi biya bu tuuni.",0.8372,0.3374
11,duu puuni ka bin kpulli yili dikpuni teebuli ʒɛla duu maa ni jiŋlaa mini ŋmana ni kapu ka di biɛni fulaawa nim biɛla fulaaawa pot ni ʒɛya ka kuɣu shɛli gba ʒɛ teebuli maa gbuni,Table za zu za zu ma na. Yan la nan wanan na kafo karbiyana. Flower nan biya la flower pot na za. Ka koshi gaza table na guna.,0.9429,0.6549
12,do'so m-bari cheche ka loodi bɔɣisinima o m-bari cheche maa shɛli polo di nyaanga ka du'piɛlli zaya ka dariga tili li ka o nu'zaa polo mii gba ka du'shɛli mii gba zaya ka di dundoli maa polo nyɛ zaɣ'dozim,"Dusi m bara cɛcɛ ka n lo di bɔksu nima. Ɔm bara cɛcɛ ma achɛ polo ma di nyaa nka ka du pia leze ya, ka dara giti le, ka onu zaa polo mi igba ka dusha mi igba se ya, ka rodu nduori ma apolo nye zaa dozi.",1.0256,0.283
13,Paɣasara n kuli ʒi binyahri bi sola chinchina ka doli palli ka ku pobi pobi bi ni ʒi binshaɣu maa ka loori nim bɛ bi luɣa zuɣu ka tihi bɛ bi nyaanga palli maa nyɛla pali sabinli laasabu,"Pa sara, kuli i je bin yi are, ba sola cincina, ka jua palle, ka kuli fua fua ba bin shi ba shi anma, a lora nan be ba lu azo, ka ti ibe bin ya anga. Palle ma nyala palle sabonle lasau.",1.0,0.3784
14,ʒijuŋ puuni n bɔŋɔ ka kuɣi waɣinli ʒa dinni ni zaɣi bihi ayi bɛ peenti laduuŋɔ tampilim kala kadi takoro. nya zaɣi karili ka dimi mali kichin ka picha diba yi tabi di kpuni ka teebuli ʒa di sunsuuni,"Jubil punum bɔŋ ka u wa'ala jɛrɛnne, nazaabi hayi, bu pɛntila zuwa tamplin kala. Ka di tukuro nya zaa karle, karle mali kɛtins. Ka pikcha dabba yi tab zuwa dabne, ka teburu jɛrɛ sunsuuni.",0.8205,0.4151
15,Kom n boŋo pantuu nim n bɛ kom ŋo puuni di shɛŋa nyɛla zaɣ piɛla ka di shɛŋa nyɛ zaɣ ʒiɛhi ka tihi sansa kom ŋo puuni ka yiya bɛ dinni,Komo mbo. Komo banto mbe komo ne banto ne mbe komo zugu. Disa nye la za piela ka disanye za je kati sensa komo pune ka giye bie debunu.,0.9677,0.5481
16,Loori nima n pɛ taba bi zooi palli maa zuɣu ka bi shɛba zuɣu ka flaki tamiya ka tooni dini maa ka niriba yina ziya ka guhiri so ni o yina bi mi yiɛla kootu sabila.,"Loro na min piete ba, bizo pal ma zo loro sabla ngali. Kabishar zo ka fla keta miya. Ka tonidin ma ka nirbi yina jenjea. Ka goro suno yina bime yala ko tu sabla.",0.8611,0.4094
17,niriba n-laɣim ʒiya m-pe n-gili teebulu teebulu ŋɔ zuɣu bukunima m-paya ka kompiutanima beni ka so zaya bɛ tooni n-ye liiga din nyɛ zaɣ' nuɣiso ka wuɣi o nu-u zuɣusaa din mali agogo di puuni,Niribi lahiʒibli teebul teebul ŋɔzɔ bukuna mpaa ka komputa biɛni ka so'se'a bɛtuni nyɛliga din nyɛ zaa n-uso ka wu'i onu zɔsa din mali agogorupu.,0.8,0.3154
18,Ninvuɣi gbaliŋ mbɔŋɔ bi shɛba zila kuɣusi zuɣu kuɣu sabila nyɛli ka shɛba mi zɛ bi yɛanga ka so zɛ bi tooni na ka yiɛduhirisi bɛ o tooni ka o diri feela niŋdi yiɛduhirisi maa ni niriba ŋɔ shɛba niŋla yee pɔbirisi.,"Nirun wari n bongo, bishabishi la kosozo kosa la nyare, kashabishiye be nyanga. Kaso shiye be tooni na, ka ye duru si be o tooni, ka duru filani de ye duru sumani. Nirun woshabe nengela nye pobo.",0.9048,0.5029
19,Piibu piibu shee salo nyɛla ban laɣim piibu piibu shee gbansabila ni gbanpiɛla ka yɛ liiga kɔnkɔba ka ʒi tia gbuni.,Pii bu pii shi. Salo nyɛla ban pii bu pii shi. Ban sabla na gbaŋ piala. Ka yɛli ga kɔnko ba. Ka hi ti gbe,0.9524,0.266
20,niraba ka bi ʒɛnʒɛya saa n mi ka kom kpɛba n di bi duri ka daai shɛŋa luhi ka bi va niɛma yina n ti paɣara ka shab kpɛ n ʒɛ kom maa ni ka bia chɛna ka doo gba ʒi kom maa sunsuuni shab tam duri zuɣu ka du shɛŋa na ʒɛya di bi lu,"Nirba ka bi zhenja saami, akom biaba ni diba duri ka daashim aloi. Ka bi vabi nema yina, ndibara ka shem biakom mali. Ka bi kena ka duba she koma zunzuni ka shem tam duri zugu ka duri shem anajia.",0.7679,0.4035
21,Niraba n ku piɛ n ʒiya ka bi sa tuuta nima tuuta nik maa nyɛla zaɣ ʒiɛhi ka di zuɣusaa nyɛ zaɣ piɛla ka do so ʒi tooni na ka gob chinchin piɛlli ka bi sabi sabiri sabila ka so ʒi tuuta nim maa puuni ka gobi chinchin ka pili zipili sabinli,"Niriba ŋun kuli psaliya ka ba sa tuta na, tuta na maa nyɛla zaa psaliya ka do so ji tooni na ka gwa ba chinchini psaliya ka ba sabsi sabri sabli ka so ji tuta na maa puuni ka gwa ba chinchini ka piri ziri saballi.",0.7115,0.3583
22,Bihi be ʒila dariga zuɣu ka kpalaŋsi be bɛ tooni ni jarikan ŋmaa zaɣ'sabinli ŋun bala maa ʒi mi ka liɣiri ŋun bala maa ka ŋun bala maa mii pɔri o naba ʒiya.,"di yi, ni jila darigu zuo. Ka kpalansi dobutuoni na jarka mmaazi a sabanle. Ngumbala ma aji mukali ira ngumbala wa. Ka ngumbala ma mi puru na ba ji a.",0.9697,0.3525
23,Palli n boŋo di soŋla kootaali tihi n saya ŋo ka mori bili dinni salin boɣali ni n boŋo ka doo tam di kunkun zuɣu ka shab bɛ boɣali maa puuni,"Alizimina, di soola ku taali. Di nsaamu ka mar building ni, salimbu alizimina ka dootam da kunkunzo ka shobi bu'ali ma puuni.",0.8065,0.3694
24,Salo n laɣam ʒɛ boɣali ni ŋo yino nyɛla ŋun yɛ liiga sabinli ka yino yɛ liiga vakaɣali ka zaɣ dozim booi dinni ka tihi bɛ bi nyaanga ka mashin ʒɛ di puuni,Salun lahi je booni. Yino nyala wunyi yi ga sabali ka yino yi ga fakaali ka dozin booni. Ka ti bebi nyaanga ka mashini je dafuuni.,0.7879,0.3279
25,Daapuuni paɣi ziya ka niŋ nyɛ pɔrigu teebulnim ʒɛya nyiŋgo korsii pa teebuli maa zuɣu tihi ʒɛyana paɣ' ayi chan dolitaba ka yinɔ niŋ nyɛpɔbirigu,"Da fushi na, ba a jiya kanin Yoweri Museveni, Tibuhaburwa, ya yi zaya, ya yi gwagwarmaya ba, Tibuhaburwa ya zaya na, ba a bayyana dalilin sa ba, ka yi nunin Yoweri Museveni.",1.24,0.7143
26,Teebuli n ʒɛya ŋo laa nyɛla din tam teebuli maa zuɣu ka bindirigu bɛ laa maa puuni gala ata nyɛla din bɛni n ti pahi boraadɛ din nyɛ dibanu gba bɛni laa maa ni ni zaham ŋmara ka manʒa nyɛ din polli,"La table inje yino, la nyari tam table maazo ka bensi ko bedi la ma puume. Gada ta nyari be ngba biɛni, nti pa gbaari adi din nyɛri ba nu kpa nyari be la maani. Na zɛ anmara ka mɛnsha nyɛri tumpuuli le.",0.9762,0.4936
27,Alepile paaki titali ni m-bɔŋɔ alepile ŋɔ kuli nyɛla zaɣ' titali ka niriba chani di kpiɛbu silimiiŋɡa ŋun chani ŋɔ nyɛla ŋun mali zuɣ' viɛŋ ka ye liiɡa sabinli doo ŋun chani ŋɔ nyɛla ŋun nyaɣi baaji sabinli ka ɡbubi shɛli o nuu ni,"A lep le baa di tali, ka niriba chian di pua bo. Sori menga nua chian nua nyera nua mmali soku shia ka yeli ka saba nle. Duonwa chian nua nyera nua nya abadi saba nle ka gbaushiri onu une.",0.9545,0.5272
28,paɣaba ayi nyɛla ban ʒiya n tori saɣam paɣa yino nyɛla ŋun gbubi tiligi maa tori saɣam bi niraba ayi maa so bi piri namda nima binkobiri nyɛla ban bɛ nimaani binkobiri ŋo so n nyɛ buwa ka o nyɛ zaɣ tankpaɣu laasabu ka noo gba bɛ nimaani ka nyɛ zaɣ sabinli,Paayi nyɛla ban shɛya n tuurisa. Paayi nyuuma nyɛla din gbe tiri gba n tuurisa. Bɛ ni diri baayi maa suupur namda. Bunkɔbiri nyɛla ban be ni maani. Bunkɔbiri oso nyɛ buwa ka onyi zaa tanpala saɣi. Ka nuugba be ni maani ka onyi zaa sabili.,0.7692,0.3235
29,Bihi anahi n toori kom moɣali ni bi gbubila boɣati nima n mali toori kom bakɛti dibaayi nyɛla zaɣ piɛla ka zaɣ yindi nyɛ zaɣ buluu,"Bɛhɛ anahi ntorokom mɔlani, bɛbɛla fɔtinima mal torokom ma, bakat dɛbɛ nyɛla zaa piala ka sa'in nyɛ zaa buru.",0.8462,0.381
30,Nachimbihi n ʒiri kpiimba daa daka ka kpiimba daa daka ŋɔ ka di nyɛ zaɣim nachimbihi ŋɔ shab nyɛla ban ye daliya ka di nyɛ zaɣ'sabila ka so ye daliya ka di nyɛ zaɣ'dozim.,Naa chimbihi jireh timbi da daka ka timbi da daka karinya zaa Naa chimbihi woshabinya labanyi dali a karinya zaa sabla. Ka soye dali a karinya zaa dozem.,0.8824,0.2761
31,Namda nim n bɔŋɔ ka bi zaŋli n yili yili namda nim maa nyɛla siɣim bushɛm zaɣ piɛlli biɛni zaɣ ʒiɛ biɛni zaɣ vakaɣali zaɣ ŋmari ŋmari ka bi zaŋ tana n soŋ n baɣali li zaɣ ŋmari ŋmari biɛni ka zaɣ piɛlli biɛni,Namdana mboona. Buza ka buza le ingil iyele. Namdana manyala sakom buxam. Zaapiyeli biya ni. Zaajiye biya ni. Zaafakaale. Zaanwar-nware. Ka buzan tana nsomba lele. Zaanwar-nware biri ni ka zaadozi biya ni ka zaapiyeli biya ni.,0.9091,0.4909
32,Paɣiba ayi n-duɣiri bindirigu. Yino ʒila kuɣu zuɣu yino mi bi ʒi kuɣu zuɣu. Ŋmana n-zooi nimaani ka zahim pa la' shɛli zuɣu ka buɣim mi gba zaa be nimaani ka bɛ zaŋ kpaam n-tam di zuɣu.,Baaba ayi ni o ban jiri go. Iwo jila ko o zu o. Iwo miye ba ji ko o zu o. Maan zo na maani. Ka za anpa la she lu zu o. Ka buo mi ba za be na maani. Ka ba za kpam ntam da zu o.,1.1081,0.3803
33,Din bɛ Anfooni ŋo ni n nyɛ moɣali ka tihi piɛ n gili moɣali maa n ti pahi ŋarim dibaayi ka niraba ata ʒi ŋarim shɛli din baɣa tia maa ni piɛɣu ŋarim shɛli din mii pahari ayi maa ka niraba ayi bɛ di puuni n ti pahi piɛɣu,"Nimbɛ anfo n'awuni nye muali. Kathee pyangul mualima, ntepa hangaran debayi. Ka nirba taji ngaran shedimba tima na pyau. Ngaran shedimba hara yima ka nirba yi biɛda puna ntepa pyau.",0.9592,0.4211
34,Tɔ Kpɛŋɔ maa mee n nya ka amonkaa tam amonkaa zuɣu ka sheba gbibi amonkaa maa ka marafa nima be amonkaa maa ni ni kukola ka bɛ gnibi filaaki nima balibu balibu ka sheba ʒi amonkaa maa zuɣusaa.,"To, choma mi inye ka amun ka, vitam amun ka zu, ka sha gba amun ka ma, ka my fanim be amun ka ma na kukwara, ka bago filakinu balu balu, ka sha wuje amun ka ma zu sa.",0.8947,0.4091
35,paɣba n bɛ do puuni ka yino ʒɛ kuɣ' zuɣ' kuɣ' maa nyɛla gbabili kuɣ' zaɣ sabinli ka paɣ' saribili ʒɛ di zuɣ ka gbabi pɛni ka kpa nɛkpara ka yuni ban ʒɛ yaɣili maa paɣba nyɛ be gbazaa tima bɛnidirinim pala paɣ maa ni ʒɛ shɛli maa,"Paawun je dubun, ka yinu ji kuroza, kuma nyɛla gbambillu kuroza asabin. Ka pa asabin jiri zuo, ka gbi pen, ka kpa ni nkwara, ka yuuni baa ji yaali maa paawun nyaa gbaaza. Ti ma pɛla, ti ma bondirili m pɛla paawun jishiɛma.",0.8542,0.4432
36,Silimiinsi n laɣim zaya bɛ piɛla foolii n gbibi kamara nima makuro fooni nima n tamya ŋɔ ka bɛ zanzaya sooja nima m biɛni doo yela puloova sabinli ka pili zipil'sabinli.,"Sɛlimansi anzaya biɛla fuli, bɔŋbɔkamaara nama, maikirofon nama ntam yaa ŋu ka bɔzaya soja nama biɛne, sooya pulova sabale, kapel zepel sabale.",0.9677,0.3577
37,Paɣa n ʒɛya ka ʒi tahali tahali maa puuni shuu polish nim biɛni ni zuɣu saɣarisi ka gbubi piɛ bila o nuuni piɛ bili maa gba puuni birash nim biɛni ni shuu polish nima ka gbubi laɣari,Pansi ya. Ka ji taale. Taali ma puuni. Shuupoli shina biya ne. Na zuusa arse. Ka gba be peebla o nuuni. Peebli ma gba puuni. Bira shina biya ne na shuupoli shina ma. Ka gba bila arse.,0.8378,0.2877
