sample_id,reference,hypothesis,wer,cer
0,"Vuodieke die yine yɔmʋ ta Ŋmɩŋ dɩ keŋ vʋarɩ wa ʋ wa bɩrɩŋ wa tɩ Yɔmʋtieŋ sɩɩtɩ ta bie ʋ dʋŋŋʋ; die gbaŋ vuodieke dɩ sɩna ʋ gbaŋ ta Masia dɩ keŋ vʋarɩ wa, ʋ wa bɩrɩŋ wʋnɩŋ Masia yɔmʋ.","Nwere ike dị iche iche na-eme ya bụ ụmụ nwanyị dika mbuarụwa, ụmụ nwanyị nwụrụ di ha na-eme ememe site na bee ụdonwụ. Dị agbọghọbịa dịka di na-ọgbọ na-amasi ya dika mbuarụwa, ụmụ nwanyị nwụrụ di ha na-eme ya",1.0,0.8143
1,"Paliti die dɩ yiŋŋi balɩ ba dɩ, “Wudieke n maagɩna wa wo tarɩgɩŋ.”",Bàlétí dédé yin bàlèbà dí. Wúdé kà mmáganà wò wò tàrágà.,1.0,0.58
2,"Manɩŋ Jemisi, vuodieke dɩ yine Nabidie Ŋmɩŋ tʋntʋntʋ aŋaŋ tɩ Yɔmʋtieŋ Yisa Masia tʋntʋntʋ, n waasa Izara buuriŋ baŋ aŋaŋ bale wo dɩ jaasɩna dʋnɩa mana ma wa mana.","Mani njemsi. Bọde ka jịna na bido 2020, a na-atụ anya na ọ ga-emecha 2020. Ụwa sa ịzara bụrụnụ ban a nambale wọ. Ụwa sa ịzara bụrụnụ ban a nambale wọ.",1.069,0.6489
3,Ama die dɩ ka yʋasɩya ta bʋlɔgɩsɩkpeŋkpɩɩŋ die dɩ nɩga nyɩna ŋmɩŋ pɔsɩŋ chaaŋ a keŋ sʋʋna mʋgɩkpɩɩrɩ sʋŋ.,"A ma de de ka yu si ya. Ta bi lo su kin pi yin. De de n'ra nyi na, n'wun po si n'cha. A kan su na m'ro pi ri son.",1.5263,0.5233
4,"Die ba wa daa dieke nine dɩ yuorine wo ka bule me a balɩ wa dɩ, “Hʋʋ Ŋmɩŋ nɩŋŋa dɩ baa fʋ balɩ wa wusie. Tɩ sɩba a baarɩ Yisa yiwo tʋntʋmbɩatɩ tieŋ.”",Debe wa adadi k'nni na di yuwar na wo. Ka bulle me a balawa de. Hunwun na di wa fu balawa wusie. Tutuwa abari se yuwa tuntum be titie.,0.8485,0.4018
5,Dɩɩ yi tɩ sɩɩ sɩba wabɩtɩ ta nɩ hagɩrɩŋ tɩ ŋaaŋ yaa sʋgɩfɩalɩŋ mɩŋ. Die wɩa tɩ Ŋmɩŋ jʋʋsɩŋ yiwo dɩ nɩ yi vuovɩɩna a kpatɩ.,They were,1.0,0.9474
6,"Die wɩa vuodieke mana dɩ benne Masia ma ka yie bɩaŋ; ama vuodieke dɩ yinene bɩaŋ ye ka sɩba Yisa dɩ yine vuodieke, ta ka wɔŋ sɩba wa.",ya bu ode ka mana dibe na mansi ma ka ye bia ama bu ode ka di yiri na bia ya ka si wa isa di yiri bu ode ka ta ka wa nsi ba wa,1.0,0.3689
7,"Saŋka mi dɩ keŋ tʋgɩ, ʋ nan yi ʋ saŋkʋ a kpatɩ ta lagɩsɩ jadieke ʋ naanna mana ta a bie ŋmɩŋsikpeŋ aŋaŋ tɩŋgbaŋka gie me mana ta vaa Masia yi a sikpeŋtieŋ.","Sankame dukan turai, unan yi usanko akpate, talan sujade ka unana mana, ta abien mun sukun, anwatin gbanka gema mana, ta bama suyi asikinti.",0.8485,0.3802
8,"Ta daa wʋnyɩ die dɩ bie mi ba wasa wa Zakiyosi, die ʋ yiwo lampotuosiriŋ jakʋʋŋ, ta die yaa nyinti pam.",,,
9,"“Wusie maŋ bala nɩ, vuodieke nɩŋ mana dɩ tuone vuodieke nɩŋ mana n tʋnna wa tuo wo n gbaŋ, ta vuodieke nɩŋ mana dɩ tuone mɩŋ, tuo wo vuodieke dɩ tʋna mɩŋ wa mɩŋ.”","wusi mbalane, vudeke nni mana, ntu nna vudeke nni mana, ntu nna wa towo ngwa. Ta vudeke nni mana, ntu nna mu towo vudeke, ntu nna mu nwa mu.",0.8529,0.3333
10,"“Die n nagɩ fʋ wɩaha a yɩ ba mɩŋ, ta tɩŋgbaŋka gie vuosi dɩ haa ba ba kana ka yi tɩŋgbaŋka gie sɩɩtɩ wa wɩa, sɩba n gbaŋ dɩ kana ka yi tɩŋgbaŋka gie sɩɩtɩ die wo.",Jé nà fụ wụya ayi bamu. Tụngbọn kage fụọ si ha ba. Baka na ka yi tụngbọn kage si tuwa wụya. Siba tụngbọn. Baka na ka yi tụngbọn kage si tuwa,0.8649,0.459
