sample_id,reference,hypothesis,wer,cer
0,"Zugsɔb la da yɛl Josua ye, “M zaŋ Jeriko teŋ la niŋi ya nuusin, laan nɛ ba naab nɛ ba zabzabidib la wʋsa.","Juk sab la da yel zuwoye, zam jere ko teng la ni fu nusin la neba na neba zab zab debla",0.913,0.3924
1,ka kuom la kpɛnɛd o nɔɔrin nɛ kpieuŋ siem.,Kwemla kwerunorun nekyengce,1.0,0.6364
2,Ala ka fʋ na baŋ ye manɛ sid an Zugsɔb la.,Ala ka fu na ban ye man sid a zuksabla.,0.5455,0.1935
3,Ka David nɛ o zabzabidib la wʋsa lɛb Jerusalem.,David ne wusa abɛla wusa lab Jerusalem.,0.7778,0.3684
4,Zugsɔb la da bɛ nɛ Naab Jehosafat bɔzugɔ o naam la pinilʋgʋn la o da dɔl nɛ suobanɛ ka o yaab David da dɔl la.,"Na'am, Josephat buzu go, wuna amla pi lugun la, oda do'en soba ne ka Oya David da do'en",0.84,0.4588
5,"” Moses da yɛl Zugsɔb la ye, “M Zugsɔb Winaam onɛ an ninsaal wʋsa vʋm, gaŋim sɔ ka o an nidib nwa tuongat ka gati ba tuon tanpin.",,,
6,Hali fʋ na nyɛ yɛlkisa linɛ gaad ala.,Hali. Funa nye yel kisa.,0.875,0.4828
7,"M yaa ti duoe ka nyɛɛ fʋ nindaa, lin maaa siakim.","Ya'a ti du'a'i ka ya'a funin daa, len ma'a shakam.",0.7273,0.2973
8,Ba da pinil piinkaŋa tisib nɛ nwadkanɛ paas atan la ni ti paae nwadis ayɔpɔi la ni.,"Bara pilpin ka nga, ti sebne nwa'ad kana pa'as ta'al ani, ti pa'ay nwa'ad sa yoo po'ilani.",0.9412,0.2727
9,"Amaa nidib la sʋnf da duonɛ pamm suorin la ka ba pian zɛrig Winaam nɛ Moses, n yɛt ye, “Bɔ ka ya mɔri ti yi Egipt teŋin kena ye ti kpi mɔɔgin kpɛla?",ma ni ti ba su da duwene pam suwene la ka ba pia zia rekwe na ne Moses yateye boka ya mori ti yi Egypt enena ye te kwima ogu nkala,0.7879,0.3661
10,"Ka Winaam naam paŋ nɛ Pɛbil la nyɛɛnnɛ li ni, ka li nie nyain.",A wina m na mpang ni pa'a bi la da'an yeli ni ka kyer ka anya,0.9286,0.5106
11,"Ka m wʋm ka siel vuudi nwɛnɛ kʋkɔr linɛ yi bʋnvʋya anaasi la sʋʋgin yɛt ye, “Ki makir ligidi na zem nidi na tʋm daar yinne tʋʋma yɔɔd.",,,
12,"Paŋ nɛ kpieuŋ bɛ nɛ fʋ nuusin, ka sɔ kae na nyaŋi zienɛ fʋ tuonnɛ.",Pangneek pyong benifor nusen kesokai ne yanga ziene futu,1.0,0.56
