sample_id,reference,hypothesis,wer,cer
0,Lɛ loso mlayurɔ ligbã́ kluklu ni litukpo me gagla kakaa.,"N'elu so, na-ịrọle gba kwuru kwuru n'elu tukpo mmiri agara kaka.",1.1,0.5333
1,"Pɔ̀ xegi kwitapo isu ya edi kpɛ ɔtɔ ɛ, kutrába Aya yɛ litsixwaxwa nɛ ese e.",pọọgị kwụọ ịtapụ e si e di kwee ọtọ ya. Kụọtra ba aya ya litị kwakwa na esị,1.0625,0.5088
2,"Ní elesi atɔ mɛ ɛ, Nikodemo atrɛ ní Yesu klɔ lɛ asi yɛ sì, “Rabi, kwite si wonu ɔdɔbasɛ gi ádɔ ní Aya kɔ ɛ.","n'eleghi anya ha tuma, nukwere mu atre na Jesu kloro le asi ya si. Rabbi, kita esi wu nu odubase gi adoni anya kwe",0.92,0.4487
3,"Lɛ Maria ɛ, yɛ apɔ Yesu gi yɛ onu Kristo e.",Maria ya apo yusu giye onu,0.8182,0.4516
4,"“Mose liɛ ke asi Israelbanɛ ma si, ‘Aya aatsisi mlɔ oboedoplɛ, kiliɛ gi atsisi mɛ ɛ, lɛ aaze mlɔ tutɔ mlɔ mɛ tole e.","Mọsịlị ya bụ nke a sị Israel banị ma sị, ""Aya a chịsịrọ obodo plae, kịlị ya gị a chịsịrị ya? Le, a zịrọ tọtọ mịrọ mmetọlị.""",1.0417,0.5862
5,"Dɔni níklɔ ʋa ɛ, kwisɛ dzɛ lɛ kwizeku Regio ɔma ʋidi no me.",Dọni nị kụlọve kụ ịsị nze le kụ ịzị kụ regịo ọma vidịo,1.0,0.5333
6,Lɛ ese linu si onugu lo izɛpani eboa la gi alɛ ní ɔna nɔ mɛ ɛ.,E sị na ọ bụ n'ụlọ eze pani e baara gị alịlị ọ na-anọ m.,1.0,0.5652
7,"Lɛ ɔnɔnɔ ɔ́tani ɔdzi nɔ kukpasi i, sani banɔ akpe alafa tole avitene ni tiene ba gi bebu idɔni kesea aʋa ɛ.","na ononuo otani odi na okpukpa si, sani bano akpe alafato le avitene ni ti e na bage be gbu ido nike sa va",0.9091,0.2651
8,"Aka aŋu mɛ aki ba lɛ ese linu si kuziŋa kúze ba awla a; lɛ bɛkɔ ina gagla si bátrazɛ banama gi bɛmɔ yɛ si ɔlɛ ligbã́ nɛ ɛ, aʋa ɛɛŋa a.",Aka a umu akwukwo lesiri nụsịrị kọzịna kụziri ha ụra lebe kọ ịnagagla si batara zị ba na ma gị be mọye si ọlele gbanụ. Afe ṅa,0.9375,0.4646
9,"Aya yɛ Ɔfuɛfuɛ nɔ ɛba ba petee aʋa, lɛ bekpese Aya liboe le kudo ni aŋu mɛ gagla a.","Aya aya ofeefe no eba bapete ava, lebe pese aya libole kudo ni awu mega",0.7895,0.3175
10,"“Xe kelea mɛ banima bɛtrɔ mlɔ ahwafi i, mlaplɛ aŋu si, betu mɛ ahwafi kutrɔ.","Ekele m ebe m na be tromlọ ahia fi, m na-arịọ nsị be tume ahia fi kutro.",1.1333,0.3966
11,"Gi Yesu asɛ ní Ɔtsaklɔ ɛ, atrɛ ní Simon kepea mɛ.",Yesu asan ni otuakoloe atar ni Simon ke pam,0.6364,0.3514
12,"” Banama petee gi beze ní kutsatsa ʋidi yo me e, bedu aŋu ní Stefano aʋa lɛ bɛmɔ si yɛ aŋu na mɛ alɛ ŋwisi Aya yɛ ɔxwɛdzɛ anɛ kinɛ ɛ.","Nwanne m a pete gi beze, i kwu tata video mee, be du anwu ni stephano ava, lebe mosi ya anwu na me, ale nwisi ayaiye okwa je ana ekene.",0.9333,0.39
13,Kɔ Ozimizi ye aaba kɔ ebu eboa la gi bɛkpɛ ní ba ina nɛ mɛ kɔ ɛsɛnɔ ɛ.,"ka o zimiezie aaba ka ebu egbe ala gi kpepe n'iba inane mee, ka senu",0.8333,0.3462
14,"Kwite si kwisɛ ní kutse su lɛ kwiba ligbã́ nɛ mɛ ɛ, kwite le nite lɛ ese linu si kwidimɛ ni blɔ benemi ba.","Kwee tee si, kwee seni kutu oso, leki bale gbaneme, kwee tele nite, le se nusi, kwee dime ni benemi",0.875,0.35
15,Onyimee eze liya lipoe gblamadza lɛ óze kepe me fɛ ɛ.,Onye me eze le ya le pu egbele ama aja le oze ke pe me fe,1.2727,0.2857
16,"Pɔ̀ tɔ kutsi kude tɔ likíhle eku ní banima mɛ ɛ, mlaki tɔ kukpɛ ɔsã aki banɔ ba ya tɔ bakígu kunugu ikí ɔnɔnɔ ní Yesu linyi ne me tɔ ɔ.","Ọtọ kụchị kụde, tọlụkụ hịlẹ kụni banị ma mụ. Mụ na kị tọkụkwe ọsa kị ba nọba ya. Tọba kị gụkụlụ gụịkị ọnọlọ n'ịye sụ nịnye na-eme tọ",0.9677,0.4902
17,Yesu axwa yɛ badɔkpasi liɔfɔ ni tiaʋa ba akpɛ likpɔ lɛ aki ba kigagla si tɔ biakɔ kpikpini ifuɛfuɛ zimizi ne kudo no ani tɔ biakɔ yɔni ɔnyanya kakaa elu.,Ya so akwụkwọ nsọ na-agwa anyị na ọtụtụ ndị mmadụ na-akwụsị ịhụ Chineke n'anya n'ihi na ha na-achọ ihe onwunwe na ego karịa ka ha hụrụ Chineke n'anya.,1.0,0.8374
18,"Petro ebu le onu si, “Wɔ́ wonu Aya yɛ Kristo ye.","Petro ebulu onu si, wọ wụnu ayayee",0.7273,0.3235
